所属项目,电压条件文件夹,电压条件,项目标记,器件总数,P-switch器件数,P-switch均值(V),P-switch中位数(V),P-switch标准差(V),P-switch最小值(V),P-switch最大值(V),P-switch范围(V),P-switch FWHM(V),N-switch器件数,N-switch均值(V),N-switch中位数(V),N-switch标准差(V),N-switch最小值(V),N-switch最大值(V),N-switch范围(V),N-switch FWHM(V)
25B-W067-386TC2-20260121-ND22,7_np3v  18,-3v~3v  18,正常,1025,1024,1.4781445312500001,1.41,0.8655592638897419,0.03,3.0,2.97,2.038392066460342,1023,-1.6218181818181818,-1.71,0.8836679795179083,-3.0,-0.03,2.97,2.081038091764674
25B-W067-386TC2-20260121-ND22,8_np3v  28,-3v~3v  28,正常,1025,1024,1.46560546875,1.41,0.8901869852064032,0.03,3.0,2.97,2.096390350161079,1024,-1.5968554687499998,-1.65,0.9020009659258456,-3.0,-0.03,2.97,2.1242122747553664
25B-W067-386TC2-20260121-ND22,9_n3.3p3v  43,-3.3v~3v  43,正常,163,163,1.3849693251533743,1.32,0.8603440126140821,0.03,3.0,2.97,2.0261101497061635,163,-1.9346012269938653,-2.05,0.9565300234062167,-3.3,-0.03,3.27,2.25262820512164
25B-W088-468TC2-20260309-ND28,3_np2v,-2v~2v,正常,1019,1019,1.030421982335623,1.04,0.5622507031477796,0.02,2.0,1.98,1.3241004059130208,1019,-1.0669479882237487,-1.06,0.5792309177130917,-2.0,-0.02,1.98,1.3640888112143308
25B-W088-468TC2-20260309-ND28,4_np2.5v,-2.5v~2.5v,正常,4,4,1.145,1.025,0.909450383473447,0.23,2.3,2.07,2.1417556530799677,4,-1.1750000000000003,-1.185,1.023604741424475,-2.1,-0.23,1.87,2.410589166054639
25B-W088-468TC2-20260309-ND28,6_np3v,-3v~3v,正常,408,407,1.6185257985257986,1.74,0.8577897411932272,0.03,3.0,2.97,2.02009484051005,406,-1.5829802955665022,-1.68,0.8950118198300333,-3.0,-0.03,2.97,2.1077528356997286
25B-W088-468TC2-20260309-ND28,7_np3.3v,-3.3v~3.3v,正常,998,998,1.828567134268537,1.895,0.958634126854199,0.03,3.3,3.27,2.257583368741639,998,-1.829248496993988,-1.88,0.9347254524120472,-3.3,-0.03,3.27,2.201278440430371
25B-W088-468TC2-20260309-ND28,8_n3p2v,-3v~2v,正常,978,977,1.0715046059365405,1.14,0.5714128020956877,0.02,2.0,1.98,1.3456771489353445,977,-1.5638996929375637,-1.59,0.8313014696070296,-3.0,-0.03,2.97,1.9577149609245545
25B-W088-468TC2-20260309-ND28,9_n3.3p2v,-3.3v~2v,正常,78,78,0.982051282051282,1.03,0.5692518648609644,0.02,1.94,1.92,1.3405881417475711,78,-1.7841025641025645,-1.895,1.045317867392232,-3.3,-0.1,3.1999999999999997,2.4617235777087068
25BW085-458TC2-20260601-ND214,10_n3.3p3v,-3.3v~3v,正常,31,31,1.224193548387097,1.02,0.5446697726974782,0.69,2.67,1.98,1.282697314702561,31,-2.6306451612903228,-2.61,0.3580589847485185,-3.27,-1.68,1.59,0.843228909082761
25BW085-458TC2-20260601-ND214,11_np3.3v,-3.3v~3.3v,正常,31,31,1.2683870967741937,0.99,0.6894640274599468,0.69,3.3,2.61,1.6236877846681748,31,-2.8693548387096777,-2.9,0.4474813626202471,-3.3,-0.89,2.4099999999999997,1.053818608970682
25BW085-458TC2-20260601-ND214,12_n3p2v,-3v~2v,正常,27,27,1.0562962962962963,0.98,0.2736666718719093,0.66,1.66,0.9999999999999999,0.6444850122583464,27,-2.04,-1.86,0.4291315021690276,-3.0,-1.62,1.38,1.01060468760806
25BW085-458TC2-20260601-ND214,1_np1v,-1v~1v,正常,2,2,0.76,0.76,0.09899494936611666,0.69,0.83,0.14,0.23313310575720475,2,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
25BW085-458TC2-20260601-ND214,2_np1.5v,-1.5v~1.5v,正常,8,8,1.3112499999999998,1.335,0.11457218560490898,1.14,1.43,0.29000000000000004,0.26981749709956065,8,-1.37,-1.5,0.19160972238977259,-1.5,-1.02,0.48,0.4512408962279144
25BW085-458TC2-20260601-ND214,3_np2v,-2v~2v,正常,39,39,1.7205128205128204,1.8,0.23648688311181365,0.86,2.0,1.1400000000000001,0.5569266097283212,39,-1.6707692307692308,-1.66,0.2907647323088821,-2.0,-1.02,0.98,0.6847509445874174
25BW085-458TC2-20260601-ND214,4_np2.5v,-2.5v~2.5v,正常,69,69,1.8215942028985503,2.0,0.5554876585392594,0.7,2.48,1.78,1.308173435859956,69,-2.064927536231884,-2.15,0.4689808198398567,-2.5,-0.4,2.1,1.1044498307228625
25BW085-458TC2-20260601-ND214,5_n3p2.5v,-3v~2.5v,正常,49,49,1.3761224489795918,1.15,0.541013001717344,0.7,2.33,1.6300000000000001,1.274085619044345,49,-2.2346938775510203,-2.19,0.47639751451569806,-3.0,-0.63,2.37,1.121916146684469
25BW085-458TC2-20260601-ND214,6_n3p3v,-3v~3v,正常,43,43,1.3255813953488371,0.99,0.7116255781344215,0.66,3.0,2.34,1.6758782365065625,43,-2.6504651162790696,-2.7,0.4016866433781917,-3.0,-0.84,2.16,0.9459720451556415
25BW085-458TC2-20260601-ND214,7_n3p2v,-3v~2v,正常,38,38,1.0157894736842106,0.94,0.29478926581127973,0.5,1.6,1.1,0.6942287209855638,38,-1.9799999999999998,-1.89,0.38633412230096115,-3.0,-1.08,1.92,0.9098168580187634
25BW085-458TC2-20260601-ND214,8_n3.3p2v,-3.3v~2v,正常,35,35,1.0799999999999998,1.02,0.29035475259230936,0.74,1.9,1.16,0.6837854423548886,35,-1.9160000000000001,-1.88,0.47970088719583426,-3.3,-1.12,2.1799999999999997,1.1296955893461897
25BW085-458TC2-20260601-ND214,9_n3.3p2.5v,-3.3v~2.5v,正常,35,35,1.1605714285714286,1.0,0.4298696304226013,0.65,2.48,1.83,1.0123429796452261,35,-2.410857142857143,-2.31,0.3825792607503738,-3.3,-2.01,1.29,0.9009741590671303
25BW085-458TC2-20260601-ND214,open_104,-3v~2vopen_104,正常,104,104,0.9234615384615386,0.91,0.6038416966580338,0.02,1.98,1.96,1.4220471956296696,104,-1.512980769230769,-1.47,0.8375598860579363,-3.0,-0.06,2.94,1.97245353166644
25BW085-458TC2-20260601-ND214,open_11,-2v~2vopen_11,正常,11,11,1.330909090909091,1.4,0.3730269305413363,0.7,1.96,1.26,0.878478421424847,11,-1.2,-1.34,0.6498615237110134,-1.98,-0.08,1.9,1.5304238883394365
25BW085-458TC2-20260601-ND214,open_136,-3.3v~2vopen_136,正常,136,136,0.958970588235294,0.99,0.5926778894222575,0.02,1.98,1.96,1.3957564295894165,136,-1.7670588235294118,-1.91,0.9621150448242269,-3.3,-0.03,3.27,2.2657809305610543
25BW085-458TC2-20260601-ND214,open_137,-3.3v~2.5vopen_137,正常,138,137,1.304160583941606,1.35,0.7758274921350736,0.05,2.5,2.45,1.8270737439780984,137,-1.7197080291970803,-1.65,1.0170697107274287,-3.3,-0.03,3.27,2.3951991687630945
25BW085-458TC2-20260601-ND214,open_157,-3.3v~3.3vopen_157,正常,157,157,1.652292993630573,1.62,0.9811563511486403,0.03,3.3,3.27,2.310623206955048,157,-1.8063057324840763,-1.81,0.9513332659229063,-3.3,-0.2,3.0999999999999996,2.2403898412484446
25BW085-458TC2-20260601-ND214,open_164,-3.3v~3vopen_164,正常,164,164,1.4421951219512197,1.44,0.8396486621226045,0.06,3.0,2.94,1.9773725992987334,164,-1.729268292682927,-1.72,0.9868730818725753,-3.3,-0.1,3.1999999999999997,2.3240861078099146
25BW085-458TC2-20260601-ND214,open_28,-2.5v~2.5vopen_28,正常,28,28,1.413214285714286,1.5150000000000001,0.7238991825213139,0.13,2.45,2.3200000000000003,1.7047825748376944,28,-1.2392857142857143,-1.3,0.7644796272819182,-2.33,-0.1,2.23,1.8003495222489174
25BW085-458TC2-20260601-ND214,open_43,-3v~2vopen_43,正常,43,43,0.9539534883720932,0.94,0.602764028435371,0.04,1.96,1.92,1.4195092869652988,43,-1.6088372093023253,-1.5,0.8682253638267121,-3.0,-0.12,2.88,2.044670731811907
25BW085-458TC2-20260601-ND214,open_5,-1v~1vopen_5,正常,5,5,0.658,0.59,0.1602186006679624,0.52,0.85,0.32999999999999996,0.37731480457305144,5,-0.618,-0.5,0.2529229131573492,-0.93,-0.4,0.53,0.5956334604855574
25BW085-458TC2-20260601-ND214,open_54,-3v~2.5vopen_54,正常,54,54,1.5366666666666668,1.525,0.6443015817937178,0.1,2.5,2.4,1.5173302251242053,54,-1.4605555555555554,-1.47,0.8589669457182145,-2.94,-0.03,2.91,2.022867157166395
25BW085-458TC2-20260601-ND214,open_56,-3v~3vopen_56,正常,56,56,1.3644642857142857,1.395,0.807034796237227,0.09,2.97,2.8800000000000003,1.9005669451386695,56,-1.603392857142857,-1.755,0.8291557081222369,-3.0,-0.09,2.91,1.952661692627868
25BW085-458TC2-20260601-ND214,open_9,-1.5v~1.5vopen_9,正常,9,9,0.7322222222222222,0.69,0.5064774866116405,0.06,1.32,1.26,1.1927544809704134,9,-0.8888888888888888,-1.23,0.5196980961203448,-1.4,-0.26,1.14,1.223889016363412
25BW088-467TC2-20260528-ND25,open_109,-3v~3vopen_109,正常,109,109,1.4270642201834867,1.56,0.9413409493242169,0.03,3.0,2.97,2.2168579356585307,109,-1.5498165137614677,-1.62,0.8883901187305628,-3.0,-0.03,2.97,2.0921587296104756
25BW088-467TC2-20260528-ND25,open_126,-3.3v~3.3vopen_126,正常,126,126,1.8217460317460317,2.0949999999999998,0.9497949920820424,0.1,3.23,3.13,2.23676720635321,126,-1.7065079365079363,-1.68,0.9352957328762428,-3.3,-0.07,3.23,2.2026214509235515
25BW088-467TC2-20260528-ND25,open_136,-4v~4vopen_136,正常,136,136,2.1370588235294115,2.24,1.1294798000568151,0.08,4.0,3.92,2.6599249291338,136,-1.9226470588235296,-1.88,1.121936972742275,-4.0,-0.08,3.92,2.6421615708080575
25BW088-467TC2-20260528-ND25,open_140,-3.6v~3.6vopen_140,正常,140,140,1.6695000000000002,1.62,0.9566987039146351,0.07,3.6,3.5300000000000002,2.2530254477189655,140,-1.8730000000000002,-1.8900000000000001,1.059114398614483,-3.53,-0.04,3.4899999999999998,2.4942144087371076
25BW088-467TC2-20260528-ND25,open_15,-1v~1vopen_15,正常,15,15,0.48533333333333334,0.44,0.318004192844476,0.03,0.95,0.9199999999999999,0.748899874148741,15,-0.4806666666666667,-0.52,0.2826018569008518,-0.91,-0.04,0.87,0.665527373001506
25BW088-467TC2-20260528-ND25,open_18,-1.5v~1.5vopen_18,正常,18,18,0.7172222222222221,0.73,0.4233036117403421,0.03,1.4,1.3699999999999999,0.9968800056485057,18,-0.9044444444444445,-1.06,0.5124935835721403,-1.5,-0.07,1.43,1.2069223893123904
25BW088-467TC2-20260528-ND25,open_20,-2v~2vopen_20,正常,20,20,1.0100000000000002,1.1,0.5702261785790285,0.1,1.98,1.88,1.342882650553612,20,-1.022,-1.06,0.6136654325916483,-1.94,-0.02,1.92,1.4451820937533317
25BW088-467TC2-20260528-ND25,open_205,-4.5v~4.5vopen_205,正常,205,205,2.2180487804878046,2.25,1.3072745550628155,0.04,4.5,4.46,3.0786315771729305,205,-2.3486341463414635,-2.43,1.3440045108923184,-4.5,-0.04,4.46,3.16513062315141
25BW088-467TC2-20260528-ND25,open_211,-5v~5vopen_211,正常,211,211,2.1841232227488154,2.1,1.4838324138402215,0.05,5.0,4.95,3.4944253345937217,211,-2.7490521327014217,-2.85,1.3386379190138087,-5.0,-0.15,4.85,3.1524922992775193
25BW088-467TC2-20260528-ND25,open_48,-2.5v~2.5vopen_48,正常,48,48,1.4785416666666666,1.73,0.7372547975597192,0.1,2.5,2.4,1.7362350482531388,48,-1.53125,-1.6749999999999998,0.6745798534817091,-2.5,-0.1,2.4,1.5886355549494249
25BW088-470TC2-20260518-ND216,1_np1v,-1v~1v,正常,1,1,0.89,0.89,,0.89,0.89,,,1,-1.0,-1.0,,-1.0,-1.0,,
25BW088-470TC2-20260518-ND216,2_np1.5v,-1.5v~1.5v,正常,2,2,1.2149999999999999,1.2149999999999999,0.36062445840513924,0.96,1.47,0.51,0.8492705995441029,2,-0.81,-0.81,0.5939696961966999,-1.23,-0.39,0.84,1.3987986345432284
25BW088-470TC2-20260518-ND216,3_np2v,-2v~2v,正常,107,107,1.9259813084112152,1.94,0.07175508414153453,1.52,2.0,0.48,0.16898322315331382,107,-1.9274766355140187,-1.98,0.10959697573592184,-2.0,-1.42,0.5800000000000001,0.25810087785809593
25BW088-470TC2-20260518-ND216,4_n2.5p2v,-2.5v~2v,正常,902,902,0.760509977827051,0.72,0.24158964256405557,0.36,2.0,1.6400000000000001,0.5689436082383509,902,-1.9671396895787139,-1.9,0.22988589651220417,-2.5,-0.85,1.65,0.5413812862862408
25BW088-470TC2-20260518-ND216,5_n3p2v,-3v~2v,正常,955,954,0.7778616352201257,0.76,0.17050889123253496,0.44,2.0,1.56,0.4015484388526198,954,-1.9452201257861632,-1.92,0.17706895335717718,-3.0,-1.02,1.98,0.41699738515615226
25BW088-470TC2-20260518-ND216,6_n2.7p2v,-2.7v~2v,正常,965,964,0.7300414937759336,0.72,0.13155669266712713,0.46,1.98,1.52,0.3098160112310844,963,-1.917840083073728,-1.89,0.14461903273318943,-2.7,-0.89,1.81,0.3405778220866611
25BW088-470TC2-20260518-ND216,open_16,-2v~2vopen_16,正常,16,16,1.2462499999999999,1.24,0.6360175574096467,0.02,1.98,1.96,1.497821347699718,16,-1.36125,-1.56,0.5498348236819248,-2.0,-0.6,1.4,1.294861009770933
25BW088-470TC2-20260518-ND216,open_3,-2.5v~2vopen_3,正常,3,3,1.2666666666666666,1.32,0.4424176006143215,0.8,1.68,0.8799999999999999,1.0418934494467271,3,-1.66,-1.7,0.7607890640644093,-2.4,-0.88,1.52,1.7916582458716839
25BW088-470TC2-20260518-ND216,open_30,-1.5v~1.5vopen_30,正常,30,30,0.7666666666666665,0.6,0.492196577867388,0.06,1.47,1.41,1.1591229408776988,30,-0.7483333333333333,-0.77,0.4416745824491254,-1.38,-0.03,1.3499999999999999,1.0401436416676904
25BW088-470TC2-20260518-ND216,open_4,-3v~2vopen_4,正常,8,8,1.0775000000000001,0.98,0.4787409081568622,0.58,1.86,1.2800000000000002,1.1274348387094104,8,-1.3425,-1.46,0.935089758869627,-2.59,-0.06,2.53,2.2021363821379714
25BW088-470TC2-20260518-ND216,open_9,-1v~1vopen_9,正常,9,9,0.40555555555555556,0.33,0.2870588402710806,0.1,0.86,0.76,0.6760235688383948,9,-0.64,-0.58,0.2427447218787671,-0.97,-0.23,0.74,0.5716638200244966
26B-W108-547TC2-20260410-ND211-short,10_n3p2_second,-3v~2v_second,正常,563,563,0.8158436944937834,0.78,0.15845042695649808,0.48,1.76,1.28,0.373150755482553,563,-2.1116696269982236,-2.04,0.3377459050135462,-3.0,-0.39,2.61,0.7953916063069012
26B-W108-547TC2-20260410-ND211-short,1_np1,-1v~1v,正常,140,140,0.7661428571428571,0.78,0.14375031167578706,0.43,1.0,0.5700000000000001,0.3385319839964785,140,-0.9389285714285713,-0.98,0.12148183645250248,-1.0,-0.12,0.88,0.2860897248456433
26B-W108-547TC2-20260410-ND211-short,2_np1_second,-1v~1v_second,正常,61,61,0.6675409836065574,0.65,0.156073227874022,0.42,0.99,0.5700000000000001,0.3675524516433218,61,-0.8952459016393443,-0.92,0.11758127058021116,-1.0,-0.44,0.56,0.2769038922163973
26B-W108-547TC2-20260410-ND211-short,3_np1.5,-1.5v~1.5v,正常,355,355,1.01943661971831,1.02,0.29459292666409836,0.48,1.47,0.99,0.6937663422939516,355,-1.4164788732394367,-1.5,0.20946729981942785,-1.5,-0.09,1.41,0.49329549107475257
26B-W108-547TC2-20260410-ND211-short,4_np1.5_second,-1.5v~1.5v_second,正常,164,163,0.9588343558282209,0.9,0.2982777573685074,0.42,1.47,1.05,0.702444118602835,162,-1.3607407407407408,-1.43,0.1957643264172115,-1.5,-0.21,1.29,0.4610249887125331
26B-W108-547TC2-20260410-ND211-short,5_np2,-2v~2v,正常,705,705,1.1499858156028369,1.02,0.4134707926679056,0.5,2.0,1.5,0.9737237167329177,705,-1.92045390070922,-1.98,0.16347024485888276,-2.0,-0.26,1.74,0.3849724266426689
26B-W108-547TC2-20260410-ND211-short,6_np2_second,-2v~2v_second,正常,367,367,1.076566757493188,0.98,0.3637332014577939,0.54,2.0,1.46,0.8565916894331047,367,-1.9067029972752043,-1.96,0.13474840577848873,-2.0,-1.2,0.8,0.317332495608341
26B-W108-547TC2-20260410-ND211-short,7_np2.5,-2.5v~2.5v,正常,582,581,0.9063683304647161,0.8,0.3422396749841291,0.5,2.45,1.9500000000000002,0.8059744345876241,581,-2.4059724612736657,-2.48,0.17351525600908183,-2.5,-0.38,2.12,0.4086284279013877
26B-W108-547TC2-20260410-ND211-short,8_np2.5_second,-2.5v~2.5v_second,正常,279,279,0.8404301075268817,0.8,0.2493210087842808,0.5,2.1,1.6,0.5871509756869813,279,-2.3879928315412187,-2.45,0.21010168817239142,-2.5,-0.25,2.25,0.4947894756459818
26B-W108-547TC2-20260410-ND211-short,9_n3p2,-3v~2v,正常,456,456,0.8179824561403509,0.78,0.16806424634742437,0.52,1.86,1.34,0.39579130014818437,456,-2.5083552631578945,-2.91,0.5324755918615259,-3.0,-0.06,2.94,1.2539800188338937
26B-W108-547TC2-20260410-ND211-short,open_1,-3v~2vopen_1,正常,3,3,0.6366666666666667,0.53,0.4202776859807494,0.28,1.1,0.8200000000000001,0.9897539504846647,3,-0.8166666666666668,-0.66,0.3247049943153528,-1.19,-0.6,0.59,0.7646802616126559
26B-W108-547TC2-20260410-ND211-short,open_2,-1v~1vopen_2,正常,4,4,1.2025000000000001,0.885,0.8802414441504104,0.54,2.5,1.96,2.0729686009742165,4,-0.6725,-0.3,0.8989021081296895,-2.0,-0.09,1.91,2.116914464645419
26B-W108-547TC2-20260410-ND211-short,open_3,-1v~1vopen_3,正常,6,6,0.6333333333333333,0.675,0.3249410202893237,0.24,0.97,0.73,0.7652361027813573,6,-0.7616666666666667,-0.875,0.4141215602533472,-1.3,-0.17,1.1300000000000001,0.9752562743966325
26B-W108-548TC2-20260410-ND213,10_n3p2,-3v~2v,正常,304,304,0.9795394736842105,0.94,0.1946100062748479,0.54,1.92,1.38,0.4583065647772668,304,-2.2175328947368422,-2.1,0.40718404167999217,-3.0,-1.02,1.98,0.9589184181563816
26B-W108-548TC2-20260410-ND213,11_n3p2_second,-3v~2v_second,正常,356,356,0.9802247191011237,0.94,0.20138102084421686,0.6,1.84,1.2400000000000002,0.4742523040881307,356,-2.1862921348314606,-2.1,0.35719527786564337,-3.0,-1.23,1.77,0.8411948793735902
26B-W108-548TC2-20260410-ND213,12_n3p2_third,-3v~2v_third,正常,379,379,0.9677044854881266,0.94,0.1691364849326801,0.56,1.64,1.0799999999999998,0.3983164220164616,379,-2.173852242744063,-2.1,0.3191737668636812,-3.0,-1.53,1.47,0.7516542209639693
26B-W108-548TC2-20260410-ND213,13_n3p2.5,-3v~2.5v,正常,374,373,0.9827345844504023,0.95,0.21589156679344487,0.55,2.27,1.72,0.5084246397985627,373,-2.659142091152815,-2.73,0.32502905357799766,-3.0,-0.87,2.13,0.7654434211761845
26B-W108-548TC2-20260410-ND213,1_np1,-1v~1v,正常,93,93,0.8512903225806453,0.86,0.10257792166945695,0.59,0.99,0.4,0.24157100553157113,93,-0.9536559139784948,-0.98,0.0732592915347018,-1.0,-0.7,0.30000000000000004,0.17252563156422274
26B-W108-548TC2-20260410-ND213,2_np1.5,-1.5v~1.5v,正常,192,192,1.0572916666666667,1.07,0.26362347878922965,0.51,1.5,0.99,0.6208332925486358,192,-1.4766145833333333,-1.5,0.059319857051944896,-1.5,-1.02,0.48,0.13969826335733024
26B-W108-548TC2-20260410-ND213,3_np1.5_second,-1.5v~1.5v_second,正常,64,64,1.1203125,1.2149999999999999,0.28057180135267645,0.6,1.5,0.9,0.6607465921855531,64,-1.4232812499999998,-1.47,0.15162667905611896,-1.5,-0.78,0.72,0.35708082917716016
26B-W108-548TC2-20260410-ND213,4_np1.5_third,-1.5v~1.5v_third,正常,40,40,1.0345,1.02,0.25163007035664936,0.57,1.47,0.9,0.5925888156899093,40,-1.3935,-1.435,0.12662381191383293,-1.5,-1.0,0.5,0.29819907705707654
26B-W108-548TC2-20260410-ND213,5_np2,-2v~2v,正常,455,455,1.4014945054945054,1.42,0.41173262285498813,0.54,2.0,1.46,0.969630326823497,455,-1.9708571428571429,-2.0,0.08537512087807846,-2.0,-1.14,0.8600000000000001,0.20105840966787475
26B-W108-548TC2-20260410-ND213,6_np2_second,-2v~2v_second,正常,162,162,1.488888888888889,1.65,0.4104171487947899,0.6,2.0,1.4,0.9665323854117303,162,-1.9177777777777774,-2.0,0.1662744868250812,-2.0,-0.92,1.08,0.39157641647306624
26B-W108-548TC2-20260410-ND213,7_np2_third,-2v~2v_third,正常,114,113,1.4168141592920354,1.46,0.4159976508491486,0.56,2.0,1.44,0.9796744677497449,113,-1.928849557522124,-2.0,0.15099522350764577,-2.0,-0.92,1.08,0.3555937513605058
26B-W108-548TC2-20260410-ND213,8_np2.5,-2.5v~2.5v,正常,512,512,1.28943359375,1.2,0.4620361126129518,0.55,2.48,1.93,1.0880950452035014,512,-2.4292968750000004,-2.5,0.15588235613126095,-2.5,-1.1,1.4,0.3671029486891195
26B-W108-548TC2-20260410-ND213,9_np2.5_second,-2.5v~2.5v_second,正常,147,147,1.1906802721088436,1.1,0.4397939428213981,0.5,2.45,1.9500000000000002,1.0357147353443925,147,-2.412312925170068,-2.48,0.13747262754798287,-2.5,-1.6,0.8999999999999999,0.32374803787549966
26B-W108-548TC2-20260410-ND213,open_1,-3v~2.5vopen_1,正常,2,2,0.725,0.725,0.5727564927611034,0.32,1.13,0.8099999999999998,1.3488415404523986,2,-0.9800000000000001,-0.9800000000000001,1.2445079348883237,-1.86,-0.1,1.76,2.9308161866620024
26B-W108-548TC2-20260410-ND213,open_12,-1.5v~1.5vopen_12,正常,12,12,0.9266666666666667,1.095,0.4704607670500627,0.03,1.5,1.47,1.1079351064028975,12,-0.68,-0.755,0.4902874852388323,-1.32,-0.07,1.25,1.1546270277374502
26B-W108-548TC2-20260410-ND213,open_13,-1.5v~1.5vopen_13,正常,13,13,0.7330769230769232,0.78,0.37301440131681723,0.15,1.44,1.29,0.8784489151011046,13,-0.8269230769230769,-0.78,0.3993199347095137,-1.36,-0.15,1.2100000000000002,0.9403984462409047
26B-W108-548TC2-20260410-ND213,open_2,-1.5v~1.5vopen_2,正常,2,2,1.3199999999999998,1.3199999999999998,0.08485281374238562,1.26,1.38,0.11999999999999988,0.19982837636331816,2,-1.04,-1.04,0.21213203435596423,-1.19,-0.89,0.29999999999999993,0.49957094090829574
26B-W108-548TC2-20260410-ND213,open_3,-2v~2vopen_3,正常,3,3,1.5066666666666666,1.52,0.440151489073175,1.06,1.94,0.8799999999999999,1.036556756767327,3,-1.8333333333333333,-1.88,0.1553490693030806,-1.96,-1.66,0.30000000000000004,0.3658470582087548
26B-W108-548TC2-20260410-ND213,open_6,-2v~2vopen_6,正常,6,6,0.9833333333333334,0.94,0.6435422804032899,0.02,1.82,1.8,1.5155420703497475,6,-1.4566666666666668,-1.74,0.6194728942146434,-2.0,-0.48,1.52,1.4588586658754852
26B-W108-549TC2-20260413-ND29,3_np2,-2v~2v,正常,1,1,1.94,1.94,,1.94,1.94,,,1,-1.44,-1.44,,-1.44,-1.44,,
26B-W108-549TC2-20260413-ND29,open_125,-4v~4vopen_125,正常,125,125,1.8895999999999997,1.76,1.093799533440584,0.04,3.96,3.92,2.575897901252575,125,-2.06496,-2.08,1.192424085633966,-4.0,-0.04,3.96,2.80815872166799
26B-W108-549TC2-20260413-ND29,open_131,-4.5v~4.5vopen_131,正常,131,131,2.2878625954198473,2.43,1.2986626302194872,0.04,4.5,4.46,3.0583504941668926,131,-2.636564885496183,-2.83,1.369953829088561,-4.5,-0.09,4.41,3.226241267503561
26B-W108-549TC2-20260413-ND29,open_137,-5v~5vopen_137,正常,137,137,2.5098540145985404,2.65,1.354443116192831,0.05,4.95,4.9,3.189713538634117,137,-2.7200729927007297,-2.6,1.5485935252342995,-5.0,-0.05,4.95,3.6469377519267754
26B-W108-549TC2-20260413-ND29,open_18,-2v~2vopen_18,正常,18,18,1.1688888888888886,1.3399999999999999,0.5893654502826986,0.34,1.96,1.6199999999999999,1.3879556354157552,18,-0.741111111111111,-0.46,0.5569020284404124,-1.98,-0.2,1.78,1.3115042769771712
26B-W108-549TC2-20260413-ND29,open_24,-2.5v~2.5vopen_24,正常,24,24,1.1104166666666666,1.2,0.598145533887987,0.1,2.33,2.23,1.4086327323062093,24,-1.6445833333333333,-1.9749999999999999,0.8542017843611643,-2.5,-0.1,2.4,2.011645202170542
26B-W108-549TC2-20260413-ND29,open_29,-2v~2vopen_29,正常,29,29,1.0882758620689656,1.32,0.6624525264150591,0.08,1.98,1.9,1.5600756997074643,29,-1.0806896551724139,-1.16,0.5087374500697273,-1.92,-0.26,1.66,1.1980766949142077
26B-W108-549TC2-20260413-ND29,open_51,-2.5v~2.5vopen_51,正常,51,51,1.36078431372549,1.4,0.710579603245843,0.2,2.48,2.28,1.6734149656439603,51,-1.5305882352941176,-1.73,0.664088583743783,-2.5,-0.13,2.37,1.563928614716609
26B-W108-549TC2-20260413-ND29,open_52,-3v~3vopen_52,正常,52,52,1.5623076923076922,1.68,0.821516091006625,0.06,2.97,2.91,1.9346703943206018,52,-1.6367307692307693,-1.62,0.945989928964023,-3.0,-0.12,2.88,2.227806282710274
26B-W108-549TC2-20260413-ND29,open_55,-3v~3vopen_55,正常,55,55,1.426909090909091,1.35,0.8226535041430189,0.03,2.88,2.85,1.9373490022568094,55,-1.465090909090909,-1.29,0.8507205502075605,-3.0,-0.06,2.94,2.003446895738805
26B-W108-549TC2-20260413-ND29,open_74,-3.3v~3.3vopen_74,正常,74,74,1.6851351351351351,1.665,0.9162673583072227,0.07,3.27,3.2,2.1578096288135096,74,-1.5693243243243242,-1.5,1.0034028829077677,-3.3,-0.07,3.23,2.363013789247793
26B-W108-549TC2-20260413-ND29,open_8,-1v~1vopen_8,正常,8,8,0.6025,0.685,0.3254776709479688,0.11,0.96,0.85,0.7664999150824665,8,-0.63125,-0.745,0.3644736909964441,-0.98,-0.02,0.96,0.8583355422966259
26B-W108-549TC2-20260413-ND29,open_9,-1.5v~1.5vopen_9,正常,9,9,0.7111111111111111,0.89,0.4450686588731127,0.09,1.32,1.23,1.0481366916461805,9,-0.7988888888888889,-0.78,0.3581006996797285,-1.41,-0.21,1.2,0.8433271477457607
26B-W108-549TC2-20260413-ND29,open_97,-3.6v~3.6vopen_97,正常,97,97,1.8580412371134023,1.91,0.9983524335699895,0.14,3.6,3.46,2.3511199810573253,97,-1.867216494845361,-1.84,1.0940604247748016,-3.6,-0.11,3.49,2.5765123003446577
26B-W110-555TC2-20260421-ND216,10_n3p2,-3v~2v,正常,217,217,1.0459907834101383,1.02,0.20866209594708757,0.62,1.88,1.2599999999999998,0.4913992359553912,217,-1.8306451612903225,-1.83,0.1338965479152025,-2.19,-1.46,0.73,0.31532637034030186
26B-W110-555TC2-20260421-ND216,11_n3p2,-3v~2v,正常,247,247,1.0688259109311742,1.04,0.20880184244205147,0.68,2.0,1.3199999999999998,0.4917283389510312,247,-2.0025910931174087,-1.86,0.40720014505366653,-3.0,-1.47,1.53,0.9589563416013847
26B-W110-555TC2-20260421-ND216,1_np1,-1v~1v,正常,73,73,0.8317808219178082,0.83,0.09510728541076102,0.51,0.99,0.48,0.22397765714234222,73,-0.9471232876712329,-0.95,0.04574930029989512,-1.0,-0.81,0.18999999999999995,0.10773960220625302
